job_title,skill,demand
Field Application Engineer (Machine Learning),Machine Learning,1
Financial Analyst - Supply Chain,Excel,1
Fixed Income Index Engineering Professional,Python,1
Flutter Developer,Java,1
Forward Deployed Engineer (Enterprise AI Solutions Architect),Azure,1
Forward Deployed Engineer II - IN,Python,1
Forward Deployed Engineer II - IN,SQL,1
Freelance Data Scraping Engineer (Python),Python,2
Freelance Subject Matter Expert- Artificial Intelligence (Grade 6-8),Artificial Intelligence,1
"Freelancer Full Stack Developer-Java, Angular",Java,1
Freelancing opportunity Python Developer with AWS Bedrock,AWS,1
Freelancing opportunity Python Developer with AWS Bedrock,Python,1
Full Stack (Java+ Angular ) Developer,Java,1
Full Stack .Net Developer,Azure,1
"Full Stack Data Developer Database,Python & Migration",Python,1
Full Stack Data Scientist Data Analytics Team,Python,1
Full Stack Developer,Kubernetes,1
Full Stack Developer,Python,2
Full Stack Developer ( React - Node.js - SQL),SQL,1
"Full Stack Developer (.Net, React JS, C# and SQL)",SQL,2
Full Stack Developer (Backend-Focused | MERN + Python),Python,1
Full Stack Developer (JAVA + SQL),Java,1
Full Stack Developer (JAVA + SQL),SQL,1
"Full Stack Developer (Java, Angular, Python)",Java,1
"Full Stack Developer (Java, Angular, Python)",Python,1
"Full Stack Developer (Java, Angular, Python)",SQL,1
Full Stack Developer (Python & React),Python,1
Full Stack Developer (Python & Vue.js),Python,1
Full Stack Developer (Python + React + React Native),Python,1
Full Stack Developer (Python Backend + React Frontend),Python,1
Full Stack Developer (React.js+Java),Java,1
"Full Stack Developer (React.js, Node.js, Python) - e-stone",Python,1
Full Stack Developer (React/Python),Python,1
Full Stack Developer - Angular & java,Java,1
Full Stack Developer - Java,Java,1
Full Stack Developer - Junior,Docker,1
Full Stack Developer - Junior,Kubernetes,1
Full Stack Developer - Python,Python,2
Full Stack Developer - Python & ReactJS,Python,1
Full Stack Developer - Python + React,Python,1
Full Stack Developer - ReactJS & Python (AWS),AWS,1
Full Stack Developer - ReactJS & Python (AWS),Python,1
Full Stack Developer - Senior Java Developer,Java,1
Full Stack Developer Java / Python,Java,1
Full Stack Developer Java / Python,Python,1
Full Stack Developer NodeJS+Java,Java,1
Full Stack Developer Python,Python,2
Full Stack Developer(Python/ nodejs AND AWS),AWS,1
Full Stack Developer(Python/ nodejs AND AWS),Python,1
Full Stack Developer(Python/AI),Machine Learning,1
Full Stack Developer(Python/AI),Python,1
"Full Stack Engineer (Python, Azure & React)",Azure,1
"Full Stack Engineer (Python, Azure & React)",Python,1
"Full Stack Engineer Python, React and GCP",GCP,1
"Full Stack Engineer Python, React and GCP",Python,1
Full Stack Java Developer,Java,1
Full Stack Java Developer(Sr. Soft. Eng.),Java,1
Full Stack Python Developer,AWS,1
Full Stack Python Developer,Git,1
Full Stack Python Developer,Python,6
Full Stack Python Developer with AI/ML Professional,PyTorch,1
Full Stack Python Developer with AI/ML Professional,Python,1
Full Stack Python Developer with AI/ML Professional,TensorFlow,1
Full Stack Tech Lead Java & React (Airline Domain),Java,1
"Full Time Professor Machine Learning, Deep Learning, NLP",Deep Learning,1
"Full Time Professor Machine Learning, Deep Learning, NLP",Machine Learning,1
Full stack Developer (Java+React),Java,1
"Full stack Developer-React.js, Python",Python,1
Full stack Lead Developer,AWS,1
Full stack Lead Developer,GCP,1
Full stack Lead Developer,Python,1
Full stack Python developer,Python,1
Full stack(Angular + .Net + Vibe Coding),Azure,1
Full stack(Angular + .Net + Vibe Coding),Docker,1
Full-Stack Developer (Python & React),Python,3
"Full-Stack Java & React Developer | Microservices, Cloud Deployment",Java,1
FullStack Developer - .NET/Python/React - 5+ Years - PAN India (Hybrid,Python,1
Fullstack Data Engineer,AWS,1
Fullstack Data Engineer,Git,1
Fullstack Data Engineer,Hadoop,1
Fullstack Data Engineer,Machine Learning,1
Fullstack Data Engineer,Python,1
Fullstack Developer,AWS,1
Fullstack Developer,Azure,1
Fullstack Developer,Docker,1
Fullstack Developer,Java,2
Fullstack Developer (Python + React Js),Python,1
Fullstack Developer (Python + WebAPI+SQL),Python,1
Fullstack Developer (Python + WebAPI+SQL),SQL,1
Fullstack Developer - Python & Vue,Python,1
Fullstack Developer(Angular + Python),Python,1
"Fullstack Developer(python, Node js, React Js, MongoDB, Fast Api)",Python,1
Fullstack Engineer,Python,1
Fullstack Python Developer,Python,5
Fullstack Python Developer,SQL,1
Functional Test Engineer / QA Engineer,SQL,1
GCP & Bigdata Engineer,GCP,1
GCP - AI/ML,GCP,1
GCP AI Engineer,GCP,1
GCP AI Ml,GCP,1
GCP AI/ML,GCP,1
GCP Architect,GCP,1
GCP Architect (Data and AI background),GCP,1
GCP Architect (Data and AI background) (Client: ),GCP,1
GCP Architect Platform Engineer Enterprise Cloud & AI Platform,GCP,1
GCP BigQuery BI Test & GCP Data Engineer & ETL Data Modeler - VOIS,GCP,1
GCP Cloud Data engineer,GCP,5
GCP Cloud Engineer (mid/senior),GCP,1
GCP Data Architect,GCP,3
GCP Data Architect - S,GCP,1
GCP Data Architect - S,Python,1
GCP Data Architect: B,GCP,2
GCP Data Architect: B,Python,2
GCP Data Engineer,GCP,41
GCP Data Engineer (Lead),GCP,1
GCP Data Engineer -,GCP,1
GCP Data Engineer - BigQuery,GCP,4
GCP Data Engineer - In Person Interview - S,GCP,1
GCP Data Engineer - Pune/Bangalore/Hyderabad-5+yrs!,GCP,1
GCP Data Engineer - S,GCP,2
GCP Data Engineer - US MNC (analytics),GCP,2
GCP Data Engineer / Architect,GCP,1
GCP Data Engineer BigQuery,GCP,2
GCP Data Engineer Lead,GCP,1
GCP Data Engineer With Big Query,GCP,2
GCP Data Engineer with AI,GCP,2
GCP Data Engineer with AI,Python,1
GCP Data Engineer with AI,SQL,1
"GCP Data Engineer with Hadoop , Scala : B",GCP,1
"GCP Data Engineer with Hadoop , Scala : B",Hadoop,1
GCP Data Engineer with Scala - S,GCP,1
GCP Data Engineer | Big query -Female Hiring,GCP,2
GCP Data Engineer | Bigquery -Pan India,GCP,2
GCP Data Engineer | Chennai | Bglr | Hyd | Delhi | 6-10 yrs !!,GCP,1
GCP Data Engineer | Java & PySpark,GCP,1
GCP Data Engineer | Java & PySpark,Java,1
GCP Data Engineer-Female Hiring,GCP,2
GCP Data Engineering Professional,GCP,1
GCP Data Engineers : BB,GCP,2
GCP Data Enginner,GCP,1
GCP Data Enginner,Python,1
GCP Data Enginner,SQL,1
GCP Data Scientist_Senior Analyst,GCP,2
GCP Engineer,GCP,1
GCP Engineer Required in MNC _ Permanent Position,GCP,1
GCP Python Developer,GCP,1
GCP Python Developer,Python,1
GCP Python Developer Technology Experts,GCP,1
GCP Python Developer Technology Experts,Python,1
GCP Security Engineer,GCP,1
GCP Senior Data Engineers,GCP,2
GCP Senior Data Engineers,Python,2
GCP Senior Data Engineers : B,GCP,2
GCP Software Engineer,GCP,1
GCP with Big DataQuery-(5-10 Yrs)-Pan India,GCP,2
"GCP, Big Data Query-(5-8 yrs)s",GCP,1
"GCP, Hadoop Data Engineer",GCP,1
"GCP, Hadoop Data Engineer",Hadoop,1
"GCP, React & Python-Full Stack Developer",GCP,1
"GCP, React & Python-Full Stack Developer",Python,1
GDS Consulting-AI And DATA-GCP-Senior Professional,GCP,1
GEN AI Data Architect,AWS,1
GEN AI Data Architect,Azure,1
GEN AI Developer,Machine Learning,1
GEN AI Engineer,Machine Learning,2
GIS Data Engineer / FME ETL Engineer,AWS,1
GIS Python Developer,Python,1
GN-IC-CG&S-Agri Business-Analyst,SQL,1
Gcp + Big Data Engineer,GCP,2
Gcp Data Architect-Permanent-Immediate,GCP,1
Gcp Data Engineer,GCP,65
Gcp Data Engineer,Git,2
Gcp Data Engineer,Java,1
Gcp Data Engineer,Python,5
Gcp Data Engineer,SQL,5
Gcp Data Engineer,Tableau,1
Gcp Data Engineer (5 To 15 yrs)- PAN INDIA,GCP,1
Gcp Data Engineer (Freelance Domain Recruitment Expert),GCP,1
Gcp Data Engineer + AI + Provider,GCP,1
Gcp Data Engineer + AI + Provider,Python,1
Gcp Data Engineer + AI + Provider,SQL,1
Gcp Data Engineer-immediate joiners(0-15),GCP,2
Gcp Developer,GCP,1
Gcp Developer(5-10yrs)-Infosys,GCP,7
Gcp Devops Engineer,GCP,1
Gcp Devops Engineer,Python,1
Gemini Business Support,GCP,2
Gen AI (8-10 Years)-PAN INDIA,Python,1
Gen AI - Engineer,Python,1
Gen AI - Lead,GCP,1
Gen AI - Python - 27 (Wed) - Virtual Interview,Python,1
Gen AI - Virtual Interview - 22nd April - Wed - Virtual Interview,PyTorch,1
Gen AI - Virtual Interview - 22nd April - Wed - Virtual Interview,Python,1
Gen AI - Virtual Interview - 22nd April - Wed - Virtual Interview,TensorFlow,1
Gen AI / Artificial Intelligence Developer,Artificial Intelligence,1
Gen AI Developer- 3-5 years - 4 June - Virtual Interview - Pan India,AWS,1
Gen AI Developer- 3-5 years - 4 June - Virtual Interview - Pan India,Azure,1
Gen AI Engineer,Machine Learning,1
Gen AI Lead Developer,Git,1
Gen AI OPS - Senior Engineer,PyTorch,1
Gen AI Professional,Deep Learning,1
Gen AI Professional,TensorFlow,1
Gen AI Solution Architect,Python,1
Gen AI Solutions Architect,Python,1
Gen AI/ Agentic Testing Lead 5B,Azure,1
Gen Ai Azure Engineer,Azure,1
Gen Ai Azure Engineer,SQL,1
Gen Ai Engineer,Python,2
"GenAI & NLP Python Developer | Cloud Deployment, Model Fine-Tuning",Python,1
GenAI + python developer,Python,1
GenAI Developer,Artificial Intelligence,1
GenAI Developer + Python,Python,1
GenAI Devops Engineer,Kubernetes,1
GenAI Engineer,Artificial Intelligence,1
GenAI Engineer,Deep Learning,2
GenAI Engineer,PyTorch,2
GenAI Engineer,TensorFlow,2
GenAI Engineering Professional,AWS,1
GenAI Engineering Professional,Azure,1
GenAI Engineering Professional,GCP,1
GenAI Practice Lead,AWS,1
GenAI Practice Lead,Azure,1
GenAI Practice Lead,GCP,1
GenAI developer,Python,1
GenAI/Python Developer,Python,1
GenAi Engineer,AWS,1
GenAi Engineer,Python,1
Generative AI,Machine Learning,1
Generative AI - INDIA,Machine Learning,1
Generative AI Engineer,Deep Learning,1
Generative AI Engineer,PyTorch,1
Generative AI Engineer,TensorFlow,1
Generative AI Engineer / Python AI Developer,Python,1
Generative AI Engineer with AWS Cloud Experience,AWS,1
Generative AI Engineer with AWS Cloud Experience,Python,1
"Generative AI Engineer-Python,Large Language Models, Cloud Deployment",Python,1
Generative AI-4-DN,Machine Learning,1
Generative AI-@Infosys,Machine Learning,1
Generative AI_4_DN,Machine Learning,1
Genpact Hiring For AWS Architect,AWS,1
Genpact Hiring For AWS Solution Architect,AWS,1
Golang Developer,Java,1
Golang Developer,Python,1
Google API/Machine Learning/AI Developer,Machine Learning,1
Google Cloud SQL- Data Engineer,SQL,1
Group Data Scientist,Python,1
HCL Tech Hiring For Agile Business Analyst with Data Analysis,Python,1
HCL Tech Hiring For Agile Business Analyst with Data Analysis,SQL,1
HCM Workday,SQL,1
HPC Developer (Python),Python,2
HRIS Data Analytic (Power BI Developer),Power BI,1
Hadoop Admin,Hadoop,1
Hadoop Administrator,Hadoop,1
Hadoop Administrator,Python,1
Hadoop Administrator,SQL,1
Hadoop Administrator,Spark,1
Hadoop Administrator / MAPR - Admin,Hadoop,1
Hadoop Developer / Sr. Hadoop Developer,Hadoop,1
Hadoop Developer / Sr. Hadoop Developer,Spark,1
"Hadoop, Spark, Scala Data Engineer",Hadoop,2
"Hadoop, Spark, Scala Data Engineer",Spark,2
Hardware Operation - Sr. Manager,Artificial Intelligence,1
Head Artificial Intelligence,Artificial Intelligence,1
Head of Machine Learning,Deep Learning,2
Head of Machine Learning,Machine Learning,2
Healthcare Business Analyst - Patient Analytics,SQL,1
Hire Ahead-Intermediate Application Developer- Java,Java,1
Hiring AI/ML Engineer,Machine Learning,2
Hiring AI/ML Engineer,Python,2
Hiring Azure Data Engineer ll Bangalore (Immediate),Azure,1
Hiring Core Python Developer - Chennai/ Bangalore,Python,1
Hiring Data Engineer,AWS,1
Hiring Data scientist,Deep Learning,2
Hiring For AWS Databricks Engineer,AWS,1
Hiring For Data Analyst - Regression,AWS,1
Hiring For GCP Data Engineer,GCP,2
Hiring For GCP Data Engineers - Pan India- Immediate joiners,GCP,2
Hiring For HR-MIS Analyst For Gurgaon,Excel,1
Hiring For MIS Analyst - - Gurgaon Cyberpark ( 1 yr Contract 0,Excel,1
Hiring For MIS Analyst - - Gurgaon Cyberpark ( 1 yr Contract 0,Power BI,1
Hiring For MIS Executive - BCforward - Night shift,SQL,2
Hiring For Principal Data Engineer (AWS),AWS,1
Hiring For Python Developer // Bangalore,Python,1
Hiring For Python Generative AI Developer 4-8 Yrs,Python,1
Hiring For Python Spark Developer - Chennai/ Bangalore,Python,1
Hiring For Python Spark Developer - Chennai/ Bangalore,Spark,1
Hiring For Python developer Position,Python,1
Hiring For US Accounts Payable - Noida _ Night Shift,Excel,1
Hiring For data scientist+ Machine learning,Machine Learning,2
Hiring GCP Data Engineer in Bangalore !,GCP,1
Hiring Lead /Senior Python Developer _Newtglobal Chennai,Python,1
Hiring Lead Bigdata Engineer - Python Spark - Chennai/ Bangalore,Python,1
Hiring Lead Bigdata Engineer - Python Spark - Chennai/ Bangalore,Spark,1
Hiring Lead/Senior GCP Data Engineer - AI,GCP,1
Hiring for Data Science and AWS on w2,AWS,2
"Hiring | CloudSufi |Python Architect (PySpark, Fivetran/Airbyte)|Noida",Python,1
"Hiring: Full Stack Developer (Python, React, SQL)",Python,1
"Hiring: Full Stack Developer (Python, React, SQL)",SQL,1
Human Resources/People-Data Analyst(Power BI),Power BI,1
Hybrid Mode - GCP Data Engineers - Getronics - Chennai!,GCP,1
Hybrid Mode - Senior GCP Data Engineers - Getronics - Chennai!,GCP,1
Hybrid Mode| Senior GCP Data Engineer | Getronics Solutions| Chennai,GCP,1
IICS Developer (IICS & Python) - only immediate joiners,Python,1
IN Senior Associate Azure Data Engineer Digital Integration,Azure,1
IN Senior Associate Azure Data Engineer Digital Integration,Python,1
IN Senior Associate Azure Data Engineer Digital Integration,Spark,1
IN Senior Associate Functional Business Analyst DIgital Integration,Azure,1
IN Senior Associate Python Developer,Python,1
IN-Senior Associate_ Java Developer _Data & Analytics_ Advisory,Java,1
IN-Senior Associate_Full Stack Developer,Docker,1
IN-Senior Associate_Full Stack Developer,Kubernetes,1
INFOSYS_ API Automation Java Selenium_ Pune/BLR/Noida/CHN/HYD /TVM,Java,1
IN_Senior Associate_AI Engineer_Digital Engineering Transformation,PyTorch,1
IN_Senior Associate_AWS Devops_Data & Analytics_Advisory_Kolkata,Azure,1
IRR Liquidity PBR Data Analyst,SQL,1
IT Analyst,Java,1
IT Applications & Data Business Analysis Analyst II,Power BI,1
IT Applications & Data Business Analysis Analyst II,Tableau,1
IT engineer Data Engineering,Azure,1
IT engineer Machine Learning,Machine Learning,1
Immediate Hiring | Business Analyst - SQL & Low Code | Airoli,SQL,1
"Immediate Joiner AWS Data Engineer With Pyspark,Python,SQL,Microservic",AWS,2
"Immediate Joiner AWS Data Engineer With Pyspark,Python,SQL,Microservic",Azure,2
"Immediate Joiner AWS Data Engineer With Pyspark,Python,SQL,Microservic",Python,2
"Immediate Joiner AWS Data Engineer With Pyspark,Python,SQL,Microservic",SQL,2
Immediate Opening For Data Engineer,Python,1
Immediate Opportunity For Machine Learning Engineer,Machine Learning,1
Ind&Func AI Decision Science Analyst,Machine Learning,1
Index Data Governance Professional,GCP,1
Informatica - DBT - Data Migration Specialist - NTT Data,Python,1
Informatica Administrator,SQL,1
"Informatica Administrator,Pan India",SQL,1
Information Systems Auditor – Artificial Intelligence,Artificial Intelligence,1
Infosys_GenAI Engineer_5+yrs_ PAN INDIA,Python,1
Infrastructure Data Engineer,Azure,1
Intern SQL Developer,SQL,1
Intern – Pre-Sales,Excel,1
Internship Junior Data Analyst,Excel,5
Internship Junior Data Analyst,Python,5
Internship Junior Data Analyst,SQL,5
Internship- Python Developer,Python,2
Investment Analyst,Python,1
Investment Analyst,SQL,1
"Inviting applications For Data Visualization (Tableau, Power BI)",Power BI,1
"Inviting applications For Data Visualization (Tableau, Power BI)",Tableau,1
IoT Developer | Azure IoT Hub | MQTT | OPC-UA | Python |,Azure,1
IoT Developer | Azure IoT Hub | MQTT | OPC-UA | Python |,Python,1
JAVA / J2EE Sr . Developer,Java,1
JAVA DEVELOPER,Java,2
JAVA Developer,Java,2
JAVA FULL STACK DEVELOPER - Senior Consultant,Java,1
JAVA TECHNICAL CONSULTANT,Java,1
JD_Full Stack Developer (MERN/MEAN),Docker,1
JD_Full Stack Developer (MERN/MEAN),Git,1
JD_Full Stack Developer (MERN/MEAN),Kubernetes,1
Java & AI Developer (with AEM Experience),Java,1
Java & Angular Developer | Enterprise Application,Java,1
Java & Python Developer,Java,3
Java & Python Developer,Python,3
Java + AI,Java,1
Java + Hadoop developer,AWS,1
Java + Hadoop developer,Hadoop,1
Java + Hadoop developer,Java,1
Java + Microservices Developers,Java,1
"Java + Microservices Developers, Pan India",Java,1
Java + Python or PHP Developer (Full Stack Developer),Java,1
Java + Python or PHP Developer (Full Stack Developer),Python,1
Java - Lead,Java,1
Java - Senior Engineer,Java,1
Java / GK POS Senior Developer,Java,1
Java AWS Developer (python),AWS,2
Java AWS Developer (python),Java,2
Java AWS Developer (python),Python,2
Java And Python Developer,Java,1
Java And Python Developer,Python,1
Java And Python Developer,SQL,1
Java Application Developer - Senior Software Engineer,Java,1
Java Architect,Java,1
Java Architect: B,Java,1
Java Back End Developer,Java,3
Java Back End Developer With Python and Gen Ai Experience,Java,1
Java Back End Developer With Python and Gen Ai Experience,Python,1
Java Backend Developer,Java,1
Java Backend Developer - MS,Java,1
Java Backend Developer AI Technologies,Java,1
Java Backend and Big Data engineer,Java,1
Java Camunda Developer,Java,1
Java Developer,Java,13
Java Developer,SQL,2
Java Developer - Multithreading,Java,1
Java Developer - Python,Java,1
Java Developer - Python,Python,1
Java Developer 8,Java,1
Java Developer With Python,Java,1
Java Developer With Python,Python,1
Java Developer with AI Focus,Java,1
Java Developer with Big Data,Java,1
Java Developer with Microservices,Java,1
Java Developer with Python,Java,1
Java Developer with Python,Python,1
Java Developer with React.js,Java,1
Java Developer/Swift AMH Developer,Java,1
Java Full Stack Architect,Java,2
Java Full Stack Developer,Azure,1
Java Full Stack Developer,Java,48
Java Full Stack Developer,SQL,1
Java Full Stack Developer (Angular),Java,1
